card_id,card_name,card_category,detail,new_column,split_detail
488.0,Easy auto 티타늄카드,생활서비스,"[차량 관리 서비스]
자동차보험 1만점 포인트리 적립
- 자동차보험(손해보험) 업종
- 서비스 제공 기준(회계연도 기준) : 매년 1월 1일 ~ 12월 31일 
전월 이용실적 적립금액 제공 조건 제공 횟수
50만원 이상 1만점 보험료 건당 10만원 이상 이용 시 연 1회
 유의사항
- KB국민 Easy auto 티타늄카드의 차량 관리 서비스는 전월 이용실적 50만원 이상 시 제공되며, 전월 이용실적에 따라 월간 적립한도가 제공됩니다.
- 최초 카드 사용 등록일로부터 다음달 말일(실적 유예기간)까지 ‘KB국민 Easy auto 티타늄카드’ 실적이 없는 경우에도 ‘50만원 이상’ 차량 관리 서비스가 제공됩니다. (단, 주유 적립은 ‘50만원 이상 100만원 미만’ 구간 적용)

차량관리 서비스 제외 대상
- 무이자할부 이용금액, 상품권 및 선불카드 구입·충전금액",,"['[차량 관리 서비스]', '자동차보험 1만점 포인트리 적립', '- 자동차보험(손해보험) 업종', '- 서비스 제공 기준(회계연도 기준) : 매년 1월 1일 ~ 12월 31일 ', '전월 이용실적 적립금액 제공 조건 제공 횟수', '50만원 이상 1만점 보험료 건당 10만원 이상 이용 시 연 1회', ' 유의사항', '- KB국민 Easy auto 티타늄카드의 차량 관리 서비스는 전월 이용실적 50만원 이상 시 제공되며, 전월 이용실적에 따라 월간 적립한도가 제공됩니다.', '- 최초 카드 사용 등록일로부터 다음달 말일(실적 유예기간)까지 ‘KB국민 Easy auto 티타늄카드’ 실적이 없는 경우에도 ‘50만원 이상’ 차량 관리 서비스가 제공됩니다. (단, 주유 적립은 ‘50만원 이상 100만원 미만’ 구간 적용)', '', '차량관리 서비스 제외 대상', '- 무이자할부 이용금액, 상품권 및 선불카드 구입·충전금액']"
488.0,Easy auto 티타늄카드,음식,"[Easy auto+ 서비스]
제과/아이스크림 2천점 포인트리 적립
- 제과/아이스크림 업종
- 백화점/대형마트 등 일부 입점 매장의 경우 적립 제외 
전월 이용실적 회당 적립금액 제공 조건 제공 횟수
50만원 이상 2천점 건당 1만원 이상 이용 시 월 2회
 유의사항
- KB국민 Easy auto 티타늄카드의 Easy auto+ 서비스는 전월 이용실적 50만원 이상 시 제공되며, 전월 이용실적에 따라 월간 적립한도가 제공됩니다.
- 최초 카드 사용 등록일로부터 다음달 말일(실적 유예기간)까지 ‘KB국민 Easy auto 티타늄카드’ 실적이 없는 경우에도 ‘50만원 이상’ Easy auto+ 서비스가 제공됩니다.

Easy auto+ 서비스 제외 대상
- 무이자할부 이용금액, 상품권 및 선불카드 구입·충전금액

전월 이용실적 제외 대상
- 취소금액, 단기카드대출(현금서비스), 장기카드대출(카드론), 국세, 지방세, 공과금(전기/수도), 아파트관리비, 정부지원금(보육료/유치원보조비/바우처 이용금액 등), 초·중·고등학교 납입금 전체(수업료/교육비/현장학습비/급식비), 대학(대학원) 등록금, 4대 사회보험료(건강/연금/고용/산재), 각종 수수료 및 이자, 연체료, 연회비, 상품권 및 선불카드 구입·충전금액, 후불교통요금, 무승인전표(자판기/터널통행료/항공기내 이용 등)",,"['[Easy auto+ 서비스]', '제과/아이스크림 2천점 포인트리 적립', '- 제과/아이스크림 업종', '- 백화점/대형마트 등 일부 입점 매장의 경우 적립 제외 ', '전월 이용실적 회당 적립금액 제공 조건 제공 횟수', '50만원 이상 2천점 건당 1만원 이상 이용 시 월 2회', ' 유의사항', '- KB국민 Easy auto 티타늄카드의 Easy auto+ 서비스는 전월 이용실적 50만원 이상 시 제공되며, 전월 이용실적에 따라 월간 적립한도가 제공됩니다.', '- 최초 카드 사용 등록일로부터 다음달 말일(실적 유예기간)까지 ‘KB국민 Easy auto 티타늄카드’ 실적이 없는 경우에도 ‘50만원 이상’ Easy auto+ 서비스가 제공됩니다.', '', 'Easy auto+ 서비스 제외 대상', '- 무이자할부 이용금액, 상품권 및 선불카드 구입·충전금액', '', '전월 이용실적 제외 대상', '- 취소금액, 단기카드대출(현금서비스), 장기카드대출(카드론), 국세, 지방세, 공과금(전기/수도), 아파트관리비, 정부지원금(보육료/유치원보조비/바우처 이용금액 등), 초·중·고등학교 납입금 전체(수업료/교육비/현장학습비/급식비), 대학(대학원) 등록금, 4대 사회보험료(건강/연금/고용/산재), 각종 수수료 및 이자, 연체료, 연회비, 상품권 및 선불카드 구입·충전금액, 후불교통요금, 무승인전표(자판기/터널통행료/항공기내 이용 등)']"
488.0,Easy auto 티타늄카드,소매,"[Easy auto+ 서비스]
편의점, 올리브영 1천점 포인트리 적립
- 편의점 : CU, GS25
- 백화점/대형마트 등 일부 입점 매장의 경우 적립 제외 
전월 이용실적 회당 적립금액 제공 조건 제공 횟수
50만원 이상 1천점 건당 1만원 이상 이용 시 월 3회
 유의사항
- KB국민 Easy auto 티타늄카드의 Easy auto+ 서비스는 전월 이용실적 50만원 이상 시 제공되며, 전월 이용실적에 따라 월간 적립한도가 제공됩니다.
- 최초 카드 사용 등록일로부터 다음달 말일(실적 유예기간)까지 ‘KB국민 Easy auto 티타늄카드’ 실적이 없는 경우에도 ‘50만원 이상’ Easy auto+ 서비스가 제공됩니다.

Easy auto+ 서비스 제외 대상
- 무이자할부 이용금액, 상품권 및 선불카드 구입·충전금액

전월 이용실적 제외 대상
- 취소금액, 단기카드대출(현금서비스), 장기카드대출(카드론), 국세, 지방세, 공과금(전기/수도), 아파트관리비, 정부지원금(보육료/유치원보조비/바우처 이용금액 등), 초·중·고등학교 납입금 전체(수업료/교육비/현장학습비/급식비), 대학(대학원) 등록금, 4대 사회보험료(건강/연금/고용/산재), 각종 수수료 및 이자, 연체료, 연회비, 상품권 및 선불카드 구입·충전금액, 후불교통요금, 무승인전표(자판기/터널통행료/항공기내 이용 등)",,"['[Easy auto+ 서비스]', '편의점, 올리브영 1천점 포인트리 적립', '- 편의점 : CU, GS25', '- 백화점/대형마트 등 일부 입점 매장의 경우 적립 제외 ', '전월 이용실적 회당 적립금액 제공 조건 제공 횟수', '50만원 이상 1천점 건당 1만원 이상 이용 시 월 3회', ' 유의사항', '- KB국민 Easy auto 티타늄카드의 Easy auto+ 서비스는 전월 이용실적 50만원 이상 시 제공되며, 전월 이용실적에 따라 월간 적립한도가 제공됩니다.', '- 최초 카드 사용 등록일로부터 다음달 말일(실적 유예기간)까지 ‘KB국민 Easy auto 티타늄카드’ 실적이 없는 경우에도 ‘50만원 이상’ Easy auto+ 서비스가 제공됩니다.', '', 'Easy auto+ 서비스 제외 대상', '- 무이자할부 이용금액, 상품권 및 선불카드 구입·충전금액', '', '전월 이용실적 제외 대상', '- 취소금액, 단기카드대출(현금서비스), 장기카드대출(카드론), 국세, 지방세, 공과금(전기/수도), 아파트관리비, 정부지원금(보육료/유치원보조비/바우처 이용금액 등), 초·중·고등학교 납입금 전체(수업료/교육비/현장학습비/급식비), 대학(대학원) 등록금, 4대 사회보험료(건강/연금/고용/산재), 각종 수수료 및 이자, 연체료, 연회비, 상품권 및 선불카드 구입·충전금액, 후불교통요금, 무승인전표(자판기/터널통행료/항공기내 이용 등)']"
489.0,Easy fly 티타늄카드,생활서비스,"영화 1만원 이상 결제 시 3천원 청구할인(월 1회)
- 영화 : CGV, 롯데시네마, 메가박스
- CGV, 롯데시네마, 메가박스 공식 홈페이지 및 모바일(앱) 또는 영화표 현장결제 시 할인 제공

제과/아이스크림 1만원 이상 결제 시 2천원 청구할인(월 2회)
- 제과/아이스크림 업종
- 백화점/대형마트 등 일부 입점 매장의 경우 할인 제외
 택시 1만원 이상 결제 시 1천원 청구할인(월 2회)
- 택시 업종
 구분
할인율
(금액)
전월 이용실적에 따른 할인한도
50만원 이상
100만원 미만
100만원 이상
150만원 미만
150만원 이상
영화
(CGV,롯데시네마,메가박스)
건당 1만원이상시 3천원 월 1회(3천원)
제과/아이스크림
건당 1만원이상시2천원
월 2회(4천원)
택시
건당 1만원 이상시1천원
월 2회 (2천원)
 Easy fly+ 서비스 제외 대상
- 상품권 및 선불카드 구입·충전금액",,"['영화 1만원 이상 결제 시 3천원 청구할인(월 1회)', '- 영화 : CGV, 롯데시네마, 메가박스', '- CGV, 롯데시네마, 메가박스 공식 홈페이지 및 모바일(앱) 또는 영화표 현장결제 시 할인 제공', '', '제과/아이스크림 1만원 이상 결제 시 2천원 청구할인(월 2회)', '- 제과/아이스크림 업종', '- 백화점/대형마트 등 일부 입점 매장의 경우 할인 제외', ' 택시 1만원 이상 결제 시 1천원 청구할인(월 2회)', '- 택시 업종', ' 구분', '할인율', '(금액)', '전월 이용실적에 따른 할인한도', '50만원 이상', '100만원 미만', '100만원 이상', '150만원 미만', '150만원 이상', '영화', '(CGV,롯데시네마,메가박스)', '건당 1만원이상시 3천원 월 1회(3천원)', '제과/아이스크림', '건당 1만원이상시2천원', '월 2회(4천원)', '택시', '건당 1만원 이상시1천원', '월 2회 (2천원)', ' Easy fly+ 서비스 제외 대상', '- 상품권 및 선불카드 구입·충전금액']"
500.0,신세계면세점 SSG카드,소매,"연회비 정상 결제 후 신세계면세점 선불카드 바우처 신청 가능
- 바우처 : 신세계면세점 선불카드 5만원
- 지급조건 : 연회비 정상 결제 후 제공
- 바우처는 본인회원에 한해 신청 및 사용 가능합니다.
  * 바우처 유효 기간은 카드 발급 초년도의 경우 발급월로부터 13개월이며, 차년도 이후부터는 발급월 익월부터 1년으로 매년 1회씩 바우처 유효기간이 재설정됩니다.
  * 유효 기간이 경과한 미사용 건에 대해서는 소급 신청, 환불이 불가합니다.
- 바우처 신청 및 발송 안내 : SSG카드 고객센터(1522-3311)

바우처 사용방법
- 연회비 납부일 익영업일에 쿠폰번호 LMS로 발송되며, 신세계면세점에 내국인 고객센터에 방문하여 쿠폰번호 제시 시 선불카드 교환",,"['연회비 정상 결제 후 신세계면세점 선불카드 바우처 신청 가능', '- 바우처 : 신세계면세점 선불카드 5만원', '- 지급조건 : 연회비 정상 결제 후 제공', '- 바우처는 본인회원에 한해 신청 및 사용 가능합니다.', '  * 바우처 유효 기간은 카드 발급 초년도의 경우 발급월로부터 13개월이며, 차년도 이후부터는 발급월 익월부터 1년으로 매년 1회씩 바우처 유효기간이 재설정됩니다.', '  * 유효 기간이 경과한 미사용 건에 대해서는 소급 신청, 환불이 불가합니다.', '- 바우처 신청 및 발송 안내 : SSG카드 고객센터(1522-3311)', '', '바우처 사용방법', '- 연회비 납부일 익영업일에 쿠폰번호 LMS로 발송되며, 신세계면세점에 내국인 고객센터에 방문하여 쿠폰번호 제시 시 선불카드 교환']"
503.0,씨티 메가마일 스카이패스,생활서비스,"[특별적립]
생활(라이프) 1,500원당 5마일리지 적립
- 생활(라이프): GS칼텍스, 현대오일뱅크, S-Oil, 버스, 지하철, SKT, Ollech KT, LG U+, 스타벅스, 교보문고, 반디앤루니스, Yes24, 전국 학원, 유치원, 헤어샵, 세탁소
  * 당행 가맹점 전산 등록 기준에 한함. 교육업종(학원, 유치원 등)은 직접 방문하여 결제한 건에 대해서만 적용되며 일부 온라인 업체 또는 인터넷으로 결제하는 경우 제외
- 1천 마일리지 한도
  * 전월 실적 30만원 이상일 경우 특별마일리지 적립 대상이며 30만원 미만일 경우에는 기본 마일리지 적립",,"['[특별적립]', '생활(라이프) 1,500원당 5마일리지 적립', '- 생활(라이프): GS칼텍스, 현대오일뱅크, S-Oil, 버스, 지하철, SKT, Ollech KT, LG U+, 스타벅스, 교보문고, 반디앤루니스, Yes24, 전국 학원, 유치원, 헤어샵, 세탁소', '  * 당행 가맹점 전산 등록 기준에 한함. 교육업종(학원, 유치원 등)은 직접 방문하여 결제한 건에 대해서만 적용되며 일부 온라인 업체 또는 인터넷으로 결제하는 경우 제외', '- 1천 마일리지 한도', '  * 전월 실적 30만원 이상일 경우 특별마일리지 적립 대상이며 30만원 미만일 경우에는 기본 마일리지 적립']"
503.0,씨티 메가마일 스카이패스,소매,"[특별적립]
쇼핑 1,500원당 5마일리지 적립
- 쇼핑: 신세계백화점, 현대백화점, 이마트 (에브리데이, 트레이더스 포함), SSG.COM, 홈플러스 (익스프레스 포함), 홈플러스 온라인몰, G마켓, 옥션, 인터파크, 11번가, CJmall, 현대Hmall
- 1천 마일리지 한도
  * 전월 실적 30만원 이상일 경우 특별마일리지 적립 대상이며 30만원 미만일 경우에는 기본 마일리지 적립",,"['[특별적립]', '쇼핑 1,500원당 5마일리지 적립', '- 쇼핑: 신세계백화점, 현대백화점, 이마트 (에브리데이, 트레이더스 포함), SSG.COM, 홈플러스 (익스프레스 포함), 홈플러스 온라인몰, G마켓, 옥션, 인터파크, 11번가, CJmall, 현대Hmall', '- 1천 마일리지 한도', '  * 전월 실적 30만원 이상일 경우 특별마일리지 적립 대상이며 30만원 미만일 경우에는 기본 마일리지 적립']"
504.0,씨티 메가마일 아시아나,생활서비스,"[특별적립]
생활(라이프) 1,500원당 7 마일리지 적립
- 생활(라이프): GS칼텍스, 현대오일뱅크, S-Oil, 버스, 지하철, SKT, Ollech KT, LG U+, 스타벅스, 교보문고, 반디앤루니스, Yes24, 전국 학원, 유치원, 헤어샵, 세탁소
  * 당행 가맹점 전산 등록 기준에 한함. 교육업종(학원, 유치원 등)은 직접 방문하여 결제한 건에 대해서만 적용되며 일부 온라인 업체 또는 인터넷으로 결제하는 경우 제외
- 1천 마일리지 한도
  * 전월 실적 30만원 이상일 경우 특별마일리지 적립 대상이며 30만원 미만일 경우에는 기본 마일리지 적립",,"['[특별적립]', '생활(라이프) 1,500원당 7 마일리지 적립', '- 생활(라이프): GS칼텍스, 현대오일뱅크, S-Oil, 버스, 지하철, SKT, Ollech KT, LG U+, 스타벅스, 교보문고, 반디앤루니스, Yes24, 전국 학원, 유치원, 헤어샵, 세탁소', '  * 당행 가맹점 전산 등록 기준에 한함. 교육업종(학원, 유치원 등)은 직접 방문하여 결제한 건에 대해서만 적용되며 일부 온라인 업체 또는 인터넷으로 결제하는 경우 제외', '- 1천 마일리지 한도', '  * 전월 실적 30만원 이상일 경우 특별마일리지 적립 대상이며 30만원 미만일 경우에는 기본 마일리지 적립']"
504.0,씨티 메가마일 아시아나,소매,"[특별적립]
쇼핑 1,500원당 5 마일리지 적립
- 쇼핑: 신세계백화점, 현대백화점, 이마트 (에브리데이, 트레이더스 포함), SSG.COM, 홈플러스 (익스프레스 포함), 홈플러스 온라인몰, G마켓, 옥션, 인터파크, 11번가, CJmall, 현대Hmall
- 1천 마일리지 한도
  * 전월 실적 30만원 이상일 경우 특별마일리지 적립 대상이며 30만원 미만일 경우에는 기본 마일리지 적립",,"['[특별적립]', '쇼핑 1,500원당 5 마일리지 적립', '- 쇼핑: 신세계백화점, 현대백화점, 이마트 (에브리데이, 트레이더스 포함), SSG.COM, 홈플러스 (익스프레스 포함), 홈플러스 온라인몰, G마켓, 옥션, 인터파크, 11번가, CJmall, 현대Hmall', '- 1천 마일리지 한도', '  * 전월 실적 30만원 이상일 경우 특별마일리지 적립 대상이며 30만원 미만일 경우에는 기본 마일리지 적립']"
506.0,할인조아카드,생활서비스,"[7대 업종 생활할인]
전 주유소(LPG 포함) 리터당 60원 청구할인
- 월 2회, 회당 10만원 이용 한도
- 기준유가 : SK에너지 휘발유 고시가 기준으로 할인 적용(경유, 등유 및 LPG는 휘발유가 기준으로 환산 적용)",,"['[7대 업종 생활할인]', '전 주유소(LPG 포함) 리터당 60원 청구할인', '- 월 2회, 회당 10만원 이용 한도', '- 기준유가 : SK에너지 휘발유 고시가 기준으로 할인 적용(경유, 등유 및 LPG는 휘발유가 기준으로 환산 적용)']"
506.0,할인조아카드,음식,"[7대 업종 생활할인]
스타벅스/이디야 2천원 청구할인
- 월 2회, 건당 1만원 이상 시",,"['[7대 업종 생활할인]', '스타벅스/이디야 2천원 청구할인', '- 월 2회, 건당 1만원 이상 시']"
506.0,할인조아카드,소매,"[7대 업종 생활할인]
GS25/CU/세븐일레븐 1천원 청구할인
- 월 2회, 건당 1만원 이상 시",,"['[7대 업종 생활할인]', 'GS25/CU/세븐일레븐 1천원 청구할인', '- 월 2회, 건당 1만원 이상 시']"
506.0,할인조아카드,소매,"[7대 업종 생활할인]
하나로마트/이마트/홈플러스/롯데마트 5% 청구할인
- 월 1회, 건당 5만원 이상 시",,"['[7대 업종 생활할인]', '하나로마트/이마트/홈플러스/롯데마트 5% 청구할인', '- 월 1회, 건당 5만원 이상 시']"
507.0,쇼핑조아카드,소매,"온라인/오프라인 쇼핑 5% 할인
- 온라인: 11번가/G마켓/옥션/쿠팡/티몬/위메프
- 헬스&뷰티: 올리브영/롭스/랄라블라 (온라인 매장 포함)
- 백화점: 롯데/신세계/현대백화점 (오프라인 매장에 한함)
  * 헬스&뷰티는 롯데/신세계/현대백화점 이외의 백화점, 할인점, 쇼핑몰, 역사 내 입점매장 할인 제외",,"['온라인/오프라인 쇼핑 5% 할인', '- 온라인: 11번가/G마켓/옥션/쿠팡/티몬/위메프', '- 헬스&뷰티: 올리브영/롭스/랄라블라 (온라인 매장 포함)', '- 백화점: 롯데/신세계/현대백화점 (오프라인 매장에 한함)', '  * 헬스&뷰티는 롯데/신세계/현대백화점 이외의 백화점, 할인점, 쇼핑몰, 역사 내 입점매장 할인 제외']"
508.0,올바른 Edu 카드,생활서비스,"10대 업종 0.5~1.0% 청구할인
대상 업종
대상 가맹점
전월실적별 할인율
40만원 이상
80만원 미만
80만원 이상
온라인쇼핑몰
11번가, G마켓, 옥션, 농협몰
0.5% 1%
편의점 CU, GS25, 세븐일레븐
H&B 올리브영
온라인도서 인터파크도서, 알라딘, 교보문고(온라인)
커피 스타벅스, 투썸플레이스, 이디야
베이커리 파리바게뜨, 뚜레쥬르, 베스킨라빈스
영화 CGV, 롯데시네마, 메가박스
해외 관련 면세점, 공항리무진(후불교통)
대중교통 버스, 지하철(후불교통)
통신 SKT, KT, LGU+

  - 백화점/할인점/쇼핑몰 내 임대매장은 전산상 해당 가맹점으로 구분이 불가하여 할인서비스가 제외됨
  - 할인한도 : 월 3만원",,"['10대 업종 0.5~1.0% 청구할인', '대상 업종', '대상 가맹점', '전월실적별 할인율', '40만원 이상', '80만원 미만', '80만원 이상', '온라인쇼핑몰', '11번가, G마켓, 옥션, 농협몰', '0.5% 1%', '편의점 CU, GS25, 세븐일레븐', 'H&B 올리브영', '온라인도서 인터파크도서, 알라딘, 교보문고(온라인)', '커피 스타벅스, 투썸플레이스, 이디야', '베이커리 파리바게뜨, 뚜레쥬르, 베스킨라빈스', '영화 CGV, 롯데시네마, 메가박스', '해외 관련 면세점, 공항리무진(후불교통)', '대중교통 버스, 지하철(후불교통)', '통신 SKT, KT, LGU+', '', '  - 백화점/할인점/쇼핑몰 내 임대매장은 전산상 해당 가맹점으로 구분이 불가하여 할인서비스가 제외됨', '  - 할인한도 : 월 3만원']"
512.0,올바른 POINT UP 카드,생활서비스,"생활영역 0.5%~1.0% 추가 적립
원본
적립대상
전월실적
40만원 이상
~80만원 미만
80만원 이상
쇼핑
하나로마트 · 클럽, 농협몰
+0.5% +1.0%
편의점 · 잡화 GS25, CU, 올리브영
영화
CGV
* 현장 · 홈페이지 · 모바일앱 영화예매건에 한함
커피 · 제과
스타벅스, 파리바게뜨
* 스타벅스는 사이렌오더 포함
해외 관련
해외일시불, 면세점
* 해외사이트 포함
교통
대중교통(버스, 지하철), 택시
* 시외 · 고속버스 제외

- 편의점·잡화, 커피·제과 : 온라인몰, 역사, 백화점 및 할인(아울렛)점 입점매장은 적립 미제공
- 대중교통(버스,지하철)은 후불교통 이용건에 한하며, 매출표 접수일 기준으로 적립됨

적립서비스 제외대상
- 대학(대학원)등록금, 교육비(학부모부담금), 임대료, 각종 세금 및 공과금, 우체국 우편요금, 사회보험(국민건강/국민연금/고용/산재), 아파트관리비, 도시가스요금, 전기요금, 상품권 및 선불카드류구매(충전 포함), 단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자, 연체료, 연회비, 거래 취소금액, 포인트(전부/일부) 결제 시 포인트 사용분 등의 이용금액, 무이자 할부(무이자 할부 행사 및 우수고객 무이자 할부 지원 포함) 이용금액",,"['생활영역 0.5%~1.0% 추가 적립', '원본', '적립대상', '전월실적', '40만원 이상', '~80만원 미만', '80만원 이상', '쇼핑', '하나로마트 · 클럽, 농협몰', '+0.5% +1.0%', '편의점 · 잡화 GS25, CU, 올리브영', '영화', 'CGV', '* 현장 · 홈페이지 · 모바일앱 영화예매건에 한함', '커피 · 제과', '스타벅스, 파리바게뜨', '* 스타벅스는 사이렌오더 포함', '해외 관련', '해외일시불, 면세점', '* 해외사이트 포함', '교통', '대중교통(버스, 지하철), 택시', '* 시외 · 고속버스 제외', '', '- 편의점·잡화, 커피·제과 : 온라인몰, 역사, 백화점 및 할인(아울렛)점 입점매장은 적립 미제공', '- 대중교통(버스,지하철)은 후불교통 이용건에 한하며, 매출표 접수일 기준으로 적립됨', '', '적립서비스 제외대상', '- 대학(대학원)등록금, 교육비(학부모부담금), 임대료, 각종 세금 및 공과금, 우체국 우편요금, 사회보험(국민건강/국민연금/고용/산재), 아파트관리비, 도시가스요금, 전기요금, 상품권 및 선불카드류구매(충전 포함), 단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자, 연체료, 연회비, 거래 취소금액, 포인트(전부/일부) 결제 시 포인트 사용분 등의 이용금액, 무이자 할부(무이자 할부 행사 및 우수고객 무이자 할부 지원 포함) 이용금액']"
513.0,올바른 POINT UP+ 카드,생활서비스,"생활영역 0.7%~1.2% 추가 적립
원본
적립대상
전월실적
40만원 이상
~80만원 미만
80만원 이상
쇼핑
하나로마트 · 클럽, 농협몰
+0.7% +1.2%
편의점 · 잡화 GS25, CU, 올리브영
영화
CGV
* 현장 · 홈페이지 · 모바일앱 영화예매건에 한함
커피 · 제과
스타벅스, 파리바게뜨
* 스타벅스는 사이렌오더 포함
해외 관련
해외일시불, 면세점
* 해외사이트 포함
교통
대중교통(버스, 지하철), 택시
* 시외 · 고속버스 제외
이동통신
SKT, KT, LGU+
* 자동이체건에 한해 적립

- 편의점·잡화, 커피·제과 : 온라인몰, 역사, 백화점 및 할인(아울렛)점 입점매장은 적립 미제공
- 대중교통(버스,지하철)은 후불교통 이용건에 한하며, 매출표 접수일 기준으로 적립됨

적립서비스 제외대상
- 대학(대학원)등록금, 교육비(학부모부담금), 임대료, 각종 세금 및 공과금, 우체국 우편요금, 사회보험(국민건강/국민연금/고용/산재), 아파트관리비, 도시가스요금, 전기요금, 상품권 및 선불카드류구매(충전 포함), 단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자, 연체료, 연회비, 거래 취소금액, 포인트(전부/일부) 결제 시 포인트 사용분 등의 이용금액, 무이자 할부(무이자 할부 행사 및 우수고객 무이자 할부 지원 포함) 이용금액",,"['생활영역 0.7%~1.2% 추가 적립', '원본', '적립대상', '전월실적', '40만원 이상', '~80만원 미만', '80만원 이상', '쇼핑', '하나로마트 · 클럽, 농협몰', '+0.7% +1.2%', '편의점 · 잡화 GS25, CU, 올리브영', '영화', 'CGV', '* 현장 · 홈페이지 · 모바일앱 영화예매건에 한함', '커피 · 제과', '스타벅스, 파리바게뜨', '* 스타벅스는 사이렌오더 포함', '해외 관련', '해외일시불, 면세점', '* 해외사이트 포함', '교통', '대중교통(버스, 지하철), 택시', '* 시외 · 고속버스 제외', '이동통신', 'SKT, KT, LGU+', '* 자동이체건에 한해 적립', '', '- 편의점·잡화, 커피·제과 : 온라인몰, 역사, 백화점 및 할인(아울렛)점 입점매장은 적립 미제공', '- 대중교통(버스,지하철)은 후불교통 이용건에 한하며, 매출표 접수일 기준으로 적립됨', '', '적립서비스 제외대상', '- 대학(대학원)등록금, 교육비(학부모부담금), 임대료, 각종 세금 및 공과금, 우체국 우편요금, 사회보험(국민건강/국민연금/고용/산재), 아파트관리비, 도시가스요금, 전기요금, 상품권 및 선불카드류구매(충전 포함), 단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자, 연체료, 연회비, 거래 취소금액, 포인트(전부/일부) 결제 시 포인트 사용분 등의 이용금액, 무이자 할부(무이자 할부 행사 및 우수고객 무이자 할부 지원 포함) 이용금액']"
516.0,올바른 BAZIC+ 카드,생활서비스,"선택영역 중 1개 영역 1.4%~2.1% 청구할인
예) 전월 40만원 이상 80만원 미만 이용 시, 기본할인 0.7%~1.2% + 추가할인 0.7% = 1.4%~1.9% 할인 적용
선택영역
할인대상
전월실적
월할인한도
온라인쇼핑
11번가, G마켓, 옥션, 인터파크, 농협몰, 쿠팡, 위메프, 티켓몬스터
40만원 이상 10,000원
주유
SK에너지, GS칼텍스, S-OIL, 현대오일뱅크, 농협주유소, 알뜰주유소
*LPG충전소 포함
대형마트
백화점
· 대형마트
- 하나로클럽 · 마트/이마트/홈플러스/롯데마트
· 백화점
- 신세계/롯데/현대/AK/NC갤러리아
*온라인매장, SSM(홈플러스 익스프레서, 이마트 에브리데이, 롯데슈퍼 등) 제외
의료 병원, 의원, 한의원, 약국

- 선택영역은 영업점, 고객상담센터, NH농협카드 홈페이지(card.nonghyup.com)를 통해 매월 변경할 수 있으며, 변경 신청 접수 후 익월 1일부터 적용됩니다.
- 할인한도는 선택영역 추가할인 금액에만 적용됩니다",,"['선택영역 중 1개 영역 1.4%~2.1% 청구할인', '예) 전월 40만원 이상 80만원 미만 이용 시, 기본할인 0.7%~1.2% + 추가할인 0.7% = 1.4%~1.9% 할인 적용', '선택영역', '할인대상', '전월실적', '월할인한도', '온라인쇼핑', '11번가, G마켓, 옥션, 인터파크, 농협몰, 쿠팡, 위메프, 티켓몬스터', '40만원 이상 10,000원', '주유', 'SK에너지, GS칼텍스, S-OIL, 현대오일뱅크, 농협주유소, 알뜰주유소', '*LPG충전소 포함', '대형마트', '백화점', '· 대형마트', '- 하나로클럽 · 마트/이마트/홈플러스/롯데마트', '· 백화점', '- 신세계/롯데/현대/AK/NC갤러리아', '*온라인매장, SSM(홈플러스 익스프레서, 이마트 에브리데이, 롯데슈퍼 등) 제외', '의료 병원, 의원, 한의원, 약국', '', '- 선택영역은 영업점, 고객상담센터, NH농협카드 홈페이지(card.nonghyup.com)를 통해 매월 변경할 수 있으며, 변경 신청 접수 후 익월 1일부터 적용됩니다.', '- 할인한도는 선택영역 추가할인 금액에만 적용됩니다']"
